"","Index","Age","Gender","Word","If_word","Decision","Answer","RT","Word_length","Uniqueness_point"
"4470",14,19,"female","меклим","no",NA,"right",NA,0.756530612244898,NA
"4471",14,19,"female","депьял","no",NA,"right",NA,0.698095238095238,NA
"4472",14,19,"female","фойза","no",NA,"right",NA,0.728820861678005,NA
"4473",14,19,"female","локоть","yes","space","right",1.12823369994294,0.742857142857143,0.74285714285714
"4474",14,19,"female","фопьяк","no",NA,"right",NA,0.848185941043084,NA
"4475",14,19,"female","плиттер","no",NA,"right",NA,0.817868480725624,NA
"4476",14,19,"female","бикень","no",NA,"right",NA,0.733242630385488,NA
"4477",14,19,"female","звонок","yes","space","right",0.981515299994498,0.842789115646258,0.84278911564626
"4478",14,19,"female","хруты","no",NA,"right",NA,0.757392290249433,NA
"4479",14,19,"female","лапа","yes","space","right",0.994809399941005,0.580952380952381,0.58095238095238
"4480",14,19,"female","пестце","no",NA,"right",NA,0.743650793650794,NA
"4481",15,18,"female","море","yes","space","right",1.01680290000513,0.620272108843537,0.62027210884354
"4482",15,18,"female","тиня","no",NA,"right",NA,0.689229024943311,NA
"4483",15,18,"female","гаслень","no",NA,"right",NA,0.849954648526077,NA
"4484",15,18,"female","сапог","yes","space","right",1.23692169995047,0.83124716553288,0.83124716553288
"4485",15,18,"female","весна","yes","space","right",0.922112499945797,0.604421768707483,0.60442176870748
"4486",15,18,"female","мистна","no",NA,"right",NA,0.701224489795918,NA
"4487",15,18,"female","теньтефь","no",NA,"right",NA,0.901111111111111,NA
"4488",15,18,"female","урул","no",NA,"right",NA,0.62031746031746,NA
"4489",15,18,"female","депьял","no",NA,"right",NA,0.698095238095238,NA
"4490",15,18,"female","галесь","no",NA,"right",NA,0.75265306122449,NA
"4491",15,18,"female","кулак","yes","space","right",1.10199029999785,0.830884353741497,0.8308843537415
"4492",15,18,"female","тётя","yes","space","right",1.03008549998049,0.719569160997732,0.71956916099773
"4493",15,18,"female","дача","yes","space","right",1.00497569993604,0.698367346938776,0.69836734693878
"4494",15,18,"female","люрык","no",NA,"right",NA,0.659569160997732,NA
"4495",15,18,"female","шорты","yes","space","right",1.74181539996061,0.664784580498866,0.66478458049887
"4496",15,18,"female","бекня","no",NA,"right",NA,0.681383219954649,NA
"4497",15,18,"female","тряпка","yes","space","right",1.26923119998537,0.816281179138322,0.699292980280192
"4498",15,18,"female","мыло","yes","space","right",0.901117600034922,0.54249433106576,0.409363856653772
"4499",15,18,"female","барнак","no",NA,"right",NA,0.844988662131519,NA
"4500",15,18,"female","желсок","no",NA,"right",NA,0.799455782312925,NA
"4501",15,18,"female","котчох","no",NA,"right",NA,0.909773242630386,NA
"4502",15,18,"female","веньмо","no",NA,"right",NA,0.687414965986395,NA
"4503",15,18,"female","вуган","no",NA,"right",NA,0.680385487528345,NA
"4504",15,18,"female","тунка","no",NA,"right",NA,0.67530612244898,NA
"4505",15,18,"female","чехвинь","no",NA,"right",NA,0.846349206349206,NA
"4506",15,18,"female","удар","yes","space","right",0.991438600001857,0.658707482993197,0.6587074829932
"4507",15,18,"female","бикень","no",NA,"right",NA,0.733242630385488,NA
"4508",15,18,"female","музей","yes","space","right",0.92327629995998,0.818707482993197,0.8187074829932
"4509",15,18,"female","нарняк","no",NA,"right",NA,0.731609977324263,NA
"4510",15,18,"female","хика","no",NA,"right",NA,0.607278911564626,NA
"4511",15,18,"female","солнце","yes","space","right",1.38726939994376,0.736235827664399,0.7362358276644
"4512",15,18,"female","ключи","yes","space","right",1.2040695999749,0.788843537414966,0.78884353741497
"4513",15,18,"female","этаж","yes","space","right",0.98325459996704,0.703877551020408,0.70387755102041
"4514",15,18,"female","носок","yes","space","right",0.977585599990562,0.797845804988662,0.79784580498866
"4515",15,18,"female","дрыпля","no",NA,"right",NA,0.69124716553288,NA
"4516",15,18,"female","чигност","no",NA,"right",NA,1.04362811791383,NA
"4517",15,18,"female","глисо","no",NA,"right",NA,0.702448979591837,NA
"4518",15,18,"female","доска","yes","space","right",1.00439860008191,0.765487528344671,0.599732793742769
"4519",15,18,"female","ведро","yes","space","right",0.771447199978866,0.662517006802721,0.453723941189378
"4520",15,18,"female","сларты","no",NA,"right",NA,0.805600907029479,NA
"4521",15,18,"female","город","yes","space","right",0.893625500029884,0.802040816326531,0.80204081632653
"4522",15,18,"female","треза","no",NA,"right",NA,0.69249433106576,NA
"4523",15,18,"female","масло","yes","space","right",1.02911210001912,0.770408163265306,0.77040816326531
"4524",15,18,"female","нупог","no",NA,"right",NA,0.775238095238095,NA
"4525",15,18,"female","южжичь","no",NA,"right",NA,0.776077097505669,NA
"4526",15,18,"female","пестце","no",NA,"right",NA,0.743650793650794,NA
"4527",15,18,"female","куше","no",NA,"right",NA,0.700226757369614,NA
"4528",15,18,"female","палец","yes","space","right",1.00255340000149,0.68453514739229,0.68453514739229
"4529",15,18,"female","васка","no",NA,"right",NA,0.663219954648526,NA
"4530",15,18,"female","завод","yes","space","right",1.08250259992201,0.791043083900227,0.79104308390023
"4531",15,18,"female","фектет","no",NA,"right",NA,0.825600907029478,NA
"4532",15,18,"female","кальпон","no",NA,"right",NA,0.788616780045352,NA
"4533",15,18,"female","пицца","yes","space","right",0.949274899903685,0.633106575963719,0.511480642877116
"4534",15,18,"female","рацма","no",NA,"right",NA,0.73297052154195,NA
"4535",15,18,"female","щулька","no",NA,"right",NA,0.743537414965986,NA
"4536",15,18,"female","растол","no",NA,"right",NA,0.769523809523809,NA
"4537",15,18,"female","ержин","no",NA,"right",NA,0.750385487528345,NA
"4538",15,18,"female","цупка","no",NA,"right",NA,0.631609977324263,NA
"4539",15,18,"female","кадинь","no",NA,"right",NA,0.69968253968254,NA
"4540",15,18,"female","вагон","yes","space","right",1.15829930000473,0.825714285714286,0.82571428571429
"4541",15,18,"female","тоюнт","no",NA,"right",NA,0.912698412698413,NA
"4542",15,18,"female","кнопка","yes","space","right",1.18494419998024,0.840702947845805,0.70274041357417
"4543",15,18,"female","зубы","yes","space","right",1.34861270000693,0.573537414965986,0.57353741496599
"4544",15,18,"female","кеппет","no",NA,"right",NA,0.693151927437642,NA
"4545",15,18,"female","фойза","no",NA,"right",NA,0.728820861678005,NA
"4546",15,18,"female","волна","yes","space","right",1.04105350002646,0.749977324263039,0.74997732426304
"4547",15,18,"female","лазоть","no",NA,"right",NA,0.704444444444444,NA
"4548",15,18,"female","туан","no",NA,"right",NA,0.624761904761905,NA
"4549",15,18,"female","циньво","no",NA,"right",NA,0.689365079365079,NA
"4550",15,18,"female","новзик","no",NA,"right",NA,0.731224489795918,NA
"4551",15,18,"female","шулкан","no",NA,"right",NA,0.857528344671202,NA
"4552",15,18,"female","пират","yes","space","right",1.2649438000517,0.749614512471655,0.74961451247166
"4553",15,18,"female","ниппа","no",NA,"right",NA,0.610294784580499,NA
"4554",15,18,"female","хальдан","no",NA,"right",NA,0.722176870748299,NA
"4555",15,18,"female","ручка","yes","space","right",0.926380699966103,0.735714285714286,0.466105957534529
"4556",15,18,"female","хопье","no",NA,"right",NA,0.669183673469388,NA
"4557",15,18,"female","пагочь","no",NA,"right",NA,0.759387755102041,NA
"4558",15,18,"female","гласпы","no",NA,"right",NA,0.725351473922902,NA
"4559",15,18,"female","толье","no",NA,"right",NA,0.674988662131519,NA
"4560",15,18,"female","утка","yes","space","right",0.97647750005126,0.554943310657596,0.426872095372802
"4561",15,18,"female","бочка","yes","space","right",0.828080800012685,0.602244897959184,0.60224489795918
"4562",15,18,"female","камень","yes","space","right",0.917318399995565,0.714263038548753,0.71426303854875
"4563",15,18,"female","тивло","no",NA,"right",NA,0.674580498866213,NA
"4564",15,18,"female","фопьяк","no",NA,"right",NA,0.848185941043084,NA
"4565",15,18,"female","сцурка","no",NA,"right",NA,0.854875283446712,NA
"4566",15,18,"female","тифон","no",NA,"right",NA,0.769410430839002,NA
"4567",15,18,"female","леньез","no",NA,"right",NA,0.84546485260771,NA
"4568",15,18,"female","ваза","yes","space","right",0.873077699914575,0.640634920634921,0.64063492063492
"4569",15,18,"female","слово","yes","space","right",0.982125100097619,0.727210884353741,0.72721088435374
"4570",15,18,"female","щётка","yes","space","right",0.851711999974214,0.649909297052154,0.539621239800268
"4571",15,18,"female","лоур","no",NA,"right",NA,0.573809523809524,NA
"4572",15,18,"female","шнеток","no",NA,"right",NA,0.893106575963719,NA
"4573",15,18,"female","ювак","no",NA,"right",NA,0.732131519274376,NA
"4574",15,18,"female","вишня","yes","space","right",1.46538929990493,0.640770975056689,0.490059822174483
"4575",15,18,"female","белка","yes","space","right",0.89733539998997,0.679818594104308,0.553400988810824
"4576",15,18,"female","пленто","no",NA,"right",NA,0.802426303854875,NA
"4577",15,18,"female","стободь","no",NA,"right",NA,0.883537414965986,NA
"4578",15,18,"female","лужа","yes","space","right",0.873768000048585,0.618072562358277,0.61807256235828
"4579",15,18,"female","лодка","yes","space","right",0.813284599920735,0.566326530612245,0.45504329004329
"4580",15,18,"female","рука","yes","space","right",0.879479199997149,0.67249433106576,0.67249433106576
"4581",15,18,"female","нраты","no",NA,"right",NA,0.591746031746032,NA
"4582",15,18,"female","точка","yes","space","right",0.909339700010605,0.715963718820862,0.60302732003363
"4583",15,18,"female","щекниль","no",NA,"right",NA,0.786031746031746,NA
"4584",15,18,"female","свеммо","no",NA,"right",NA,0.761360544217687,NA
"4585",15,18,"female","губа","yes","space","right",1.20044619997498,0.597233560090703,0.5972335600907
"4586",15,18,"female","волос","yes","space","right",0.734066000091843,0.623061224489796,0.6230612244898
"4587",15,18,"female","посмак","no",NA,"right",NA,0.849138321995465,NA
"4588",15,18,"female","йогурт","yes","space","right",1.02647739998065,0.89843537414966,0.567954121042356
"4589",15,18,"female","транка","no",NA,"right",NA,0.792018140589569,NA
"4590",15,18,"female","буква","yes","space","right",0.932056999998167,0.522380952380952,0.380690388976103
"4591",15,18,"female","прена","no",NA,"right",NA,0.699863945578231,NA
"4592",15,18,"female","песок","yes","space","right",1.17112890002318,0.772222222222222,0.77222222222222
"4593",15,18,"female","живот","yes","space","right",1.44124350009952,0.830294784580499,0.8302947845805
"4594",15,18,"female","юктус","no",NA,"right",NA,0.802244897959184,NA
"4595",15,18,"female","хруты","no",NA,"right",NA,0.757392290249433,NA
"4596",15,18,"female","ухо","yes","space","right",1.11480970005505,0.554739229024943,0.55473922902494
"4597",15,18,"female","поезд","yes","space","right",0.871083399979398,0.866145124716553,0.86614512471655
"4598",15,18,"female","краска","yes","space","right",0.938607500051148,0.737392290249433,0.626090280231904
"4599",15,18,"female","банка","yes","space","right",0.889278899994679,0.693741496598639,0.69374149659864
"4600",15,18,"female","эпрад","no",NA,"right",NA,0.702879818594104,NA
"4601",15,18,"female","доктор","yes","space","right",0.854849399998784,0.705056689342404,0.7050566893424
"4602",15,18,"female","зелер","no",NA,"right",NA,0.692539682539683,NA
"4603",15,18,"female","мулдув","no",NA,"right",NA,0.793219954648526,NA
"4604",15,18,"female","свинья","yes","space","right",1.22130410000682,0.812539682539683,0.656444199301342
"4605",15,18,"female","кукла","yes","space","right",0.896621700027026,0.694308390022676,0.572655050686409
"4606",15,18,"female","паук","yes","space","right",0.850114200031385,0.652426303854875,0.65242630385488
"4607",15,18,"female","стена","yes","space","right",0.992160800029524,0.737573696145125,0.73757369614512
"4608",15,18,"female","выньце","no",NA,"right",NA,0.765102040816326,NA
"4609",15,18,"female","кулун","no","space","wrong",1.61495610000566,0.730566893424036,NA
"4610",15,18,"female","шапань","no",NA,"right",NA,0.761043083900227,NA
"4611",15,18,"female","кролик","yes","space","right",1.25732669990975,0.823650793650794,0.82365079365079
"4612",15,18,"female","кресло","yes","space","right",1.14413150004111,0.733197278911565,0.591110628041426
"4613",15,18,"female","гнездо","yes","space","right",0.96297140000388,0.765510204081633,0.76551020408163
"4614",15,18,"female","конец","yes","space","right",1.36879109998699,0.761655328798186,0.76165532879819
"4615",15,18,"female","апаж","no",NA,"right",NA,0.728208616780045,NA
"4616",15,18,"female","вечер","yes","space","right",1.15296510001644,0.882834467120181,0.88283446712018
"4617",15,18,"female","зебра","yes","space","right",0.912763600004837,0.715260770975057,0.469150163769211
"4618",15,18,"female","отец","yes","space","right",0.896435100003146,0.718321995464853,0.71832199546485
"4619",15,18,"female","трава","yes","space","right",0.800235799979419,0.671496598639456,0.67149659863946
"4620",15,18,"female","баран","yes","space","right",0.872342000016943,0.726235827664399,0.7262358276644
"4621",15,18,"female","крыло","yes","space","right",0.884674199973233,0.67156462585034,0.67156462585034
"4622",15,18,"female","сердце","yes","space","right",0.850412899977528,0.813854875283447,0.687032158036256
"4623",15,18,"female","осень","yes","space","right",0.952870700042695,0.644920634920635,0.64492063492063
"4624",15,18,"female","войстов","no",NA,"right",NA,0.882879818594104,NA
"4625",15,18,"female","перо","yes","space","right",1.32455540006049,0.623741496598639,0.62374149659864
"4626",15,18,"female","яшель","no",NA,"right",NA,0.658866213151927,NA
"4627",15,18,"female","лето","yes","space","right",0.974101700005122,0.634988662131519,0.63498866213152
"4628",15,18,"female","пазошь","no",NA,"right",NA,0.812902494331066,NA
"4629",15,18,"female","изюм","yes","space","right",0.798738599987701,0.669297052154195,0.66929705215419
"4630",15,18,"female","санки","yes","space","right",1.04527310002595,0.677981859410431,0.592311775708747
"4631",15,18,"female","кожа","yes","space","right",0.973807500093244,0.719614512471655,0.71961451247166
"4632",15,18,"female","цатка","no",NA,"right",NA,0.721859410430839,NA
"4633",15,18,"female","долькшнет","no",NA,"right",NA,0.905351473922902,NA
"4634",15,18,"female","ложка","yes","space","right",0.958001199993305,0.660430839002268,0.550609410430839
"4635",15,18,"female","урок","yes","space","right",1.09503580001183,0.750068027210884,0.75006802721088
"4636",15,18,"female","гритня","no",NA,"right",NA,0.793310657596372,NA
"4637",15,18,"female","сосед","yes","space","right",1.18191689997911,0.885328798185941,0.88532879818594
"4638",15,18,"female","велла","no",NA,"right",NA,0.54671201814059,NA
"4639",15,18,"female","интец","no",NA,"right",NA,0.780136054421769,NA
"4640",15,18,"female","диван","yes","space","right",1.08676560001914,0.564240362811791,0.56424036281179
"4641",15,18,"female","огонь","yes","space","right",0.709356100065634,0.522131519274376,0.52213151927438
"4642",15,18,"female","зейпан","no",NA,"right",NA,0.752040816326531,NA
"4643",15,18,"female","шелир","no",NA,"right",NA,0.734648526077098,NA
"4644",15,18,"female","еверть","no",NA,"right",NA,0.775555555555556,NA
"4645",15,18,"female","кугур","no",NA,"right",NA,0.767777777777778,NA
"4646",15,18,"female","черсы","no",NA,"right",NA,0.742879818594104,NA
"4647",15,18,"female","забор","yes","space","right",1.05461650004145,0.778662131519274,0.77866213151927
"4648",15,18,"female","трефин","no",NA,"right",NA,0.793061224489796,NA
"4649",15,18,"female","щука","yes","space","right",0.840814900002442,0.585328798185941,0.447002056449208
"4650",15,18,"female","икруп","no",NA,"right",NA,0.650566893424036,NA
"4651",15,18,"female","школа","yes","space","right",1.05330499995034,0.799138321995465,0.79913832199546
"4652",15,18,"female","сжичка","no",NA,"right",NA,0.774852607709751,NA
"4653",15,18,"female","река","yes","space","right",0.780294600059278,0.572380952380952,0.57238095238095
"4654",15,18,"female","лицо","yes","space","right",1.00018069997896,0.62031746031746,0.62031746031746
"4655",15,18,"female","дира","no",NA,"right",NA,0.562698412698413,NA
"4656",15,18,"female","штокса","no",NA,"right",NA,0.81530612244898,NA
"4657",15,18,"female","грунир","no",NA,"right",NA,0.666235827664399,NA
"4658",15,18,"female","кусок","yes","space","right",1.28179969999473,0.890136054421769,0.89013605442177
"4659",15,18,"female","зула","no",NA,"right",NA,0.588367346938775,NA
"4660",15,18,"female","ящик","yes","space","right",1.27722879999783,0.838571428571429,0.83857142857143
"4661",15,18,"female","фонарь","yes","space","right",1.12014999997336,0.806349206349206,0.80634920634921
"4662",15,18,"female","труба","yes","space","right",1.08187069999985,0.66827664399093,0.66827664399093
"4663",15,18,"female","гжольты","no",NA,"right",NA,0.766825396825397,NA
"4664",15,18,"female","число","yes","space","right",1.035356999957,0.712040816326531,0.57089109956945
"4665",15,18,"female","десья","no",NA,"right",NA,0.643696145124717,NA
"4666",15,18,"female","снылька","no",NA,"right",NA,0.819160997732426,NA
"4667",15,18,"female","пюре","yes","space","right",1.06240520009305,0.601111111111111,0.371000218784447
"4668",15,18,"female","ускут","no",NA,"right",NA,0.757120181405896,NA
"4669",15,18,"female","пелань","no",NA,"right",NA,0.705873015873016,NA
"4670",15,18,"female","шехня","no",NA,"right",NA,0.765238095238095,NA
"4671",15,18,"female","кеха","no",NA,"right",NA,0.665102040816327,NA
"4672",15,18,"female","вогой","no",NA,"right",NA,0.836281179138322,NA
"4673",15,18,"female","каврам","no",NA,"right",NA,0.735283446712018,NA
"4674",15,18,"female","небо","yes","space","right",1.08208890003152,0.587097505668934,0.433373910967895
"4675",15,18,"female","земля","yes","space","right",0.841007699957117,0.63297052154195,0.63297052154195
"4676",15,18,"female","изжань","no",NA,"right",NA,0.649047619047619,NA
"4677",15,18,"female","лампа","yes","space","right",1.13094020006247,0.687641723356009,0.68764172335601
"4678",15,18,"female","пакет","yes","space","right",0.95913890004158,0.960634920634921,0.96063492063492
"4679",15,18,"female","цветок","yes","space","right",0.980256599956192,0.915895691609977,0.91589569160998
"4680",15,18,"female","мешок","yes","space","right",0.925992400036193,0.789138321995465,0.78913832199546
"4681",15,18,"female","деньги","yes","space","right",0.876770799979568,0.675646258503401,0.562353123067408
"4682",15,18,"female","агва","no",NA,"right",NA,0.526938775510204,NA
"4683",15,18,"female","баларь","no",NA,"right",NA,0.701111111111111,NA
"4684",15,18,"female","дипа","no",NA,"right",NA,0.633968253968254,NA
"4685",15,18,"female","витлюн","no",NA,"right",NA,0.802290249433107,NA
"4686",15,18,"female","фазлек","no",NA,"right",NA,0.869047619047619,NA
"4687",15,18,"female","горох","yes","space","right",1.20271790004335,0.766893424036281,0.76689342403628
"4688",15,18,"female","сьюва","no",NA,"right",NA,0.69875283446712,NA
"4689",15,18,"female","лиса","yes","space","right",1.01574169995729,0.603174603174603,0.6031746031746
"4690",15,18,"female","жеглин","no",NA,"right",NA,0.764965986394558,NA
"4691",15,18,"female","жена","yes","space","right",1.01078750006854,0.649365079365079,0.64936507936508
"4692",15,18,"female","пальто","yes","space","right",1.11662970006,0.724512471655329,0.559208736393128
"4693",15,18,"female","щека","yes","space","right",0.873249600059353,0.579229024943311,0.57922902494331
"4694",15,18,"female","бодор","no",NA,"right",NA,0.607165532879819,NA
"4695",15,18,"female","лапа","yes","space","right",0.908086100011133,0.580952380952381,0.58095238095238
"4696",15,18,"female","лоча","no",NA,"right",NA,0.659591836734694,NA
"4697",15,18,"female","такслир","no",NA,"right",NA,0.86312925170068,NA
"4698",15,18,"female","вепемь","no",NA,"right",NA,0.682517006802721,NA
"4699",15,18,"female","зима","yes","space","right",0.911495900014415,0.635102040816326,0.63510204081633
"4700",15,18,"female","раква","no",NA,"right",NA,0.614444444444444,NA
"4701",15,18,"female","банан","yes","space","right",0.922377499984577,0.678049886621315,0.67804988662132
"4702",15,18,"female","пунцичь","no",NA,"right",NA,0.870725623582766,NA
"4703",15,18,"female","найта","no",NA,"right",NA,0.630680272108844,NA
"4704",15,18,"female","меклим","no",NA,"right",NA,0.756530612244898,NA
"4705",15,18,"female","кефир","yes","space","right",1.02512680005748,0.705147392290249,0.402890104592291
"4706",15,18,"female","рукса","no",NA,"right",NA,0.598095238095238,NA
"4707",15,18,"female","осчинь","no",NA,"right",NA,0.685192743764172,NA
"4708",15,18,"female","битля","no",NA,"right",NA,0.60390022675737,NA
"4709",15,18,"female","кошка","yes","space","right",1.0785537000047,0.731337868480726,0.577641603707713
"4710",15,18,"female","выгло","no",NA,"right",NA,0.667823129251701,NA
"4711",15,18,"female","чудо","yes","space","right",1.04809589998331,0.69172335600907,0.69172335600907
"4712",15,18,"female","муха","yes","space","right",1.61525600007735,0.649795918367347,0.511521775376817
"4713",15,18,"female","пчела","yes","space","right",1.11310680001043,0.787233560090703,0.560405954726539
"4714",15,18,"female","зутан","no","space","wrong",1.04889129998628,0.730589569160998,NA
"4715",15,18,"female","свеча","yes","space","right",1.57343640003819,0.661269841269841,0.66126984126984
"4716",15,18,"female","корень","yes","space","right",1.67127149994485,0.744036281179138,0.74403628117914
"4717",15,18,"female","глаза","yes","space","right",0.971307399915531,0.652448979591837,0.65244897959184
"4718",15,18,"female","сова","yes","space","right",1.04469159990549,0.67546485260771,0.67546485260771
"4719",15,18,"female","вата","yes","space","right",1.15505340008531,0.532721088435374,0.53272108843537
"4720",15,18,"female","дочка","yes","space","right",1.22500350000337,0.775238095238095,0.643943191311612
"4721",15,18,"female","ортонь","no",NA,"right",NA,0.660181405895692,NA
"4722",15,18,"female","овог","no",NA,"right",NA,0.589365079365079,NA
"4723",15,18,"female","вилка","yes","space","right",1.08406090002973,0.668231292517007,0.525967865241334
"4724",15,18,"female","карман","yes","space","right",1.1390680000186,0.803083900226757,0.80308390022676
"4725",15,18,"female","лермей","no",NA,"right",NA,0.685374149659864,NA
"4726",15,18,"female","письмо","yes","space","right",1.00131399999373,0.657709750566893,0.510447625033973
"4727",15,18,"female","окно","yes","space","right",0.878256099997088,0.573854875283447,0.429897837286254
"4728",15,18,"female","опрыдь","no",NA,"right",NA,0.6640589569161,NA
"4729",15,18,"female","часы","yes","space","right",1.11680160008836,0.658888888888889,0.65888888888889
"4730",15,18,"female","шада","no",NA,"right",NA,0.650544217687075,NA
"4731",15,18,"female","плинка","no",NA,"right",NA,0.8118820861678,NA
"4732",15,18,"female","дактон","no",NA,"right",NA,0.758412698412698,NA
"4733",15,18,"female","запах","yes","space","right",1.20138760004193,0.720226757369615,0.72022675736961
"4734",15,18,"female","дети","yes","space","right",0.992705600103363,0.613265306122449,0.61326530612245
"4735",15,18,"female","лонрог","no",NA,"right",NA,0.735147392290249,NA
"4736",15,18,"female","овца","yes","space","right",1.02918730000965,0.596303854875283,0.59630385487528
"4737",15,18,"female","малянц","no",NA,"right",NA,0.720113378684807,NA
"4738",15,18,"female","глека","no",NA,"right",NA,0.727528344671202,NA
"4739",15,18,"female","выремь","no",NA,"right",NA,0.675260770975057,NA
"4740",15,18,"female","танец","yes","space","right",1.22324399999343,0.809229024943311,0.80922902494331
"4741",15,18,"female","бутфиль","no",NA,"right",NA,0.848004535147392,NA
"4742",15,18,"female","цвутня","no",NA,"right",NA,0.804467120181406,NA
"4743",15,18,"female","луна","yes","space","right",0.975693800020963,0.557210884353741,0.55721088435374
"4744",15,18,"female","чинтирь","no",NA,"right",NA,0.848798185941043,NA
"4745",15,18,"female","беда","yes","space","right",1.05460599996149,0.516145124716553,0.51614512471655
"4746",15,18,"female","мильца","no",NA,"right",NA,0.712403628117914,NA
"4747",15,18,"female","кольцо","yes","space","right",1.05752220004797,0.795374149659864,0.79537414965986
"4748",15,18,"female","кухня","yes","space","right",1.32809059997089,0.694399092970521,0.584394068860329
"4749",15,18,"female","звонок","yes","space","right",1.04746939998586,0.842789115646258,0.84278911564626
"4750",15,18,"female","тричок","no",NA,"right",NA,0.895736961451247,NA
"4751",15,18,"female","прекифь","no",NA,"right",NA,0.914149659863946,NA
"4752",15,18,"female","неворт","no",NA,"right",NA,0.705147392290249,NA
"4753",15,18,"female","обед","yes","space","right",1.16250019997824,0.723990929705215,0.72399092970522
"4754",15,18,"female","ванна","yes","space","right",1.27890529995784,0.687324263038549,0.68732426303855
"4755",15,18,"female","игра","yes","space","right",1.12944510008674,0.518526077097506,0.51852607709751
"4756",15,18,"female","реплен","no",NA,"right",NA,0.755056689342404,NA
"4757",15,18,"female","целдер","no",NA,"right",NA,0.830453514739229,NA
"4758",15,18,"female","номер","yes","space","right",1.04150489997119,0.71843537414966,0.44210136130771
"4759",15,18,"female","яйцо","yes","space","right",0.839716400019825,0.629863945578231,0.235612244897958
"4760",15,18,"female","угол","yes","space","right",0.94850719999522,0.62671201814059,0.62671201814059
"4761",15,18,"female","ходо","no",NA,"right",NA,0.653968253968254,NA
"4762",15,18,"female","поле","yes",NA,"wrong",NA,0.675600907029479,0.67560090702948
"4763",15,18,"female","смилок","no",NA,"right",NA,0.825442176870748,NA
"4764",15,18,"female","жикно","no",NA,"right",NA,0.718367346938775,NA
"4765",15,18,"female","плиттер","no",NA,"right",NA,0.817868480725624,NA
"4766",15,18,"female","билет","yes","space","right",1.27723000000697,0.815328798185941,0.81532879818594
"4767",15,18,"female","тойза","no",NA,"right",NA,0.659659863945578,NA
"4768",15,18,"female","утюг","yes","space","right",1.11806759994943,0.663061224489796,0.6630612244898
"4769",15,18,"female","палка","yes","space","right",0.885982199921273,0.630430839002268,0.50945855745969
"4770",15,18,"female","берег","yes","space","right",1.17525680002291,0.736009070294785,0.73600907029478
"4771",15,18,"female","плечо","yes","space","right",1.04928260005545,0.710113378684807,0.71011337868481
"4772",15,18,"female","утро","yes","space","right",0.897679200046696,0.494761904761905,0.349725668504448
"4773",15,18,"female","гора","yes","space","right",1.01519319997169,0.634308390022676,0.63430839002268
"4774",15,18,"female","ноготь","yes","space","right",0.990496600046754,0.619183673469388,0.357570849407583
"4775",15,18,"female","черан","no",NA,"right",NA,0.672517006802721,NA
"4776",15,18,"female","адрес","yes","space","right",0.848984099924564,0.555578231292517,0.55557823129252
"4777",15,18,"female","ответ","yes","space","right",0.742227499955334,0.72827664399093,0.72827664399093
"4778",15,18,"female","слеза","yes","space","right",1.05037449998781,0.724761904761905,0.7247619047619
"4779",15,18,"female","ветер","yes","space","right",0.9401623000158,0.685034013605442,0.461707285812876
"4780",15,18,"female","голос","yes","space","right",1.0186357999919,0.714013605442177,0.71401360544218
"4781",15,18,"female","полер","no",NA,"right",NA,0.689886621315193,NA
"4782",15,18,"female","дярка","no",NA,"right",NA,0.683673469387755,NA
"4783",15,18,"female","лошадь","yes","space","right",1.021073800046,0.719024943310658,0.552715938634305
"4784",15,18,"female","рукав","yes","space","right",0.891557099996135,0.77297052154195,0.77297052154195
"4785",15,18,"female","груша","yes","space","right",0.958587999921292,0.676507936507937,0.67650793650794
"4786",15,18,"female","сдажка","no",NA,"right",NA,0.791065759637188,NA
"4787",15,18,"female","локоть","yes","space","right",1.19303029996809,0.742857142857143,0.74285714285714
"4788",15,18,"female","язык","yes","space","right",0.881883700028993,0.780680272108843,0.78068027210884
"4789",15,18,"female","макичь","no",NA,"right",NA,0.731859410430839,NA
"4790",15,18,"female","песня","yes","space","right",0.875995000009425,0.630022675736961,0.63002267573696
"4791",15,18,"female","акань","no",NA,"right",NA,0.607074829931973,NA
"4792",15,18,"female","рыба","yes","space","right",0.80540579999797,0.6359410430839,0.6359410430839
"4793",15,18,"female","апонь","no",NA,"right",NA,0.576916099773243,NA
"4794",15,18,"female","полёт","yes","space","right",1.15531279996503,0.781814058956916,0.78181405895692
"4795",15,18,"female","мероть","no",NA,"right",NA,0.657278911564626,NA
"4796",15,18,"female","журтынь","no",NA,"right",NA,0.822199546485261,NA
"4797",15,18,"female","вода","yes","space","right",0.954594800015911,0.658185941043084,0.457337819185645
"4798",15,18,"female","мясо","yes","space","right",0.941896499949507,0.548163265306122,0.54816326530612
"4799",15,18,"female","месяц","yes","space","right",1.13079800002743,0.859365079365079,0.85936507936508
"4800",15,18,"female","книга","yes","space","right",1.00392189994454,0.7540589569161,0.7540589569161
"4801",16,18,"female","толье","no","space","wrong",2.71915010001976,0.674988662131519,NA
"4802",16,18,"female","куше","no",NA,"right",NA,0.700226757369614,NA
"4803",16,18,"female","лодка","yes","space","right",1.34483539999928,0.566326530612245,0.45504329004329
"4804",16,18,"female","живот","yes","space","right",1.52779229998123,0.830294784580499,0.8302947845805
"4805",16,18,"female","огонь","yes","space","right",1.25728150003124,0.522131519274376,0.52213151927438
"4806",16,18,"female","гнездо","yes","space","right",1.36559379997197,0.765510204081633,0.76551020408163
